match_id,winner_slot,venue_avg_score,chasing_win_rate_venue,team1_win_rate_at_venue,team2_win_rate_at_venue,team1_total_wins_against_team2,team2_total_wins_against_team1,team1_wins_against_team2_last_three,team2_wins_against_team1_last_three,team1_form_last_5,team2_form_last_5,team1_last_5_avg_score,team1_last_5_runs_conceded,team2_last_5_avg_score,team2_last_5_runs_conceded,team1_chasing_win_rate,team1_defending_win_rate,team2_chasing_win_rate,team2_defending_win_rate,toss_winner_slot
419157,1,153.1153846153846,0.6363636363636364,1.0,0.3846153846153846,2.0,3.0,1.0,2.0,3,2,166.0,143.8,152.6,162.2,0.6666666666666666,0.5,0.4,0.5,0
419158,0,144.875,1.0,1.0,0.5833333333333334,3.0,1.0,1.0,1.0,2,2,161.2,172.4,172.2,166.6,0.7272727272727273,0.6666666666666666,0.75,0.375,1
419159,0,176.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,3,3,160.2,160.0,160.8,151.0,0.5555555555555556,0.3,0.25,0.6,0
419160,1,160.04166666666666,0.4,0.0,0.5833333333333334,2.0,4.0,2.0,1.0,4,2,162.2,158.6,143.8,147.0,0.5,0.5,0.6666666666666666,0.4545454545454545,1
419161,0,143.92307692307693,1.0,1.0,0.6153846153846154,5.0,0.0,3.0,0.0,3,2,168.6,147.6,162.6,161.6,0.6666666666666666,0.5,0.75,0.375,1
419162,1,146.0,0.5,0.75,0.0,3.0,3.0,2.0,1.0,3,2,167.0,141.6,150.0,163.6,0.6666666666666666,0.4615384615384615,0.3636363636363636,0.5,1
419163,1,148.92857142857142,0.5,0.0,0.3333333333333333,2.0,4.0,1.0,2.0,3,5,150.6,144.8,159.8,153.6,0.4,0.6,0.5,0.5384615384615384,1
419164,0,145.6875,0.5,0.25,0.0,4.0,3.0,3.0,0.0,4,2,143.4,145.2,143.0,163.2,0.5,0.5384615384615384,0.3636363636363636,0.5,1
419165,1,138.83333333333334,0.5,0.5,0.8,3.0,3.0,2.0,1.0,3,4,146.0,137.4,173.0,139.8,0.4,0.625,0.6666666666666666,0.5,1
501198,1,162.92857142857142,0.25,0.5,0.0,4.0,1.0,2.0,1.0,4,3,152.0,138.8,149.6,147.4,0.4,0.6470588235294118,0.75,0.375,1
501199,0,171.0,0.6666666666666666,0.0,1.0,1.0,5.0,1.0,2.0,3,2,132.0,134.8,143.0,149.8,0.5,0.5,0.7272727272727273,0.6,0
501200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,127.8,147.6,0.0,0.0,0.3636363636363636,0.5,1
501201,0,158.46153846153845,0.4,0.5384615384615384,0.5,3.0,3.0,1.0,2.0,1,3,133.8,146.6,167.4,146.0,0.6666666666666666,0.4545454545454545,0.6666666666666666,0.5,1
501202,0,140.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,157.8,159.0,0.0,0.0,0.5555555555555556,0.3,0.0,0.0,1
501203,1,143.21428571428572,1.0,0.6428571428571429,0.0,4.0,2.0,2.0,1.0,2,2,143.6,144.6,129.2,135.4,0.75,0.375,0.5,0.5,1
501205,0,153.78571428571428,0.5833333333333334,0.3571428571428571,1.0,3.0,4.0,1.0,2.0,3,3,132.6,149.6,150.6,136.2,0.3636363636363636,0.5,0.6666666666666666,0.5,0
501204,0,149.95,0.6,0.0,0.8,4.0,3.0,3.0,0.0,1,2,119.4,130.2,139.4,145.8,0.6666666666666666,0.4166666666666667,0.75,0.6,1
501207,0,138.0909090909091,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1,161.0,162.0,113.0,112.0,0.0,0.0,0.0,0.0,1
501206,0,170.0,0.4,1.0,0.5833333333333334,6.0,0.0,2.0,0.0,4,2,154.0,141.2,149.6,150.2,0.4,0.6666666666666666,0.5555555555555556,0.2727272727272727,0
501208,1,167.0,0.75,0.0,1.0,4.0,4.0,2.0,1.0,1,2,124.4,133.2,134.2,152.2,0.5,0.5,0.3636363636363636,0.5,0
501209,0,150.0909090909091,0.6,0.8181818181818182,0.0,3.0,2.0,1.0,2.0,2,3,138.4,145.4,144.2,143.0,0.75,0.6,0.75,0.4117647058823529,0
501210,0,138.66666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,0,141.0,137.4,154.5,156.5,0.7,0.5,0.0,0.0,0
501212,0,166.05555555555554,0.6,0.1111111111111111,1.0,2.0,4.0,2.0,1.0,1,2,130.4,134.8,156.6,157.0,0.5,0.5,0.6,0.2727272727272727,0
501211,1,162.2,0.25,0.5333333333333333,0.5,3.0,4.0,1.0,2.0,4,2,169.2,157.2,135.8,149.0,0.4,0.6666666666666666,0.3333333333333333,0.5,1
501214,0,144.23333333333332,1.0,0.5,0.6666666666666666,3.0,3.0,1.0,2.0,2,4,142.8,142.6,148.4,146.2,0.75,0.6,0.8,0.4117647058823529,0
501213,0,139.04166666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2,1,132.0,130.0,127.4,138.2,0.0,0.0,0.6666666666666666,0.3846153846153846,0
501215,0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,166.8,151.2,164.33,165.0,0.4,0.6842105263157895,1.0,0.0,0
501216,1,154.07142857142858,0.4,0.5,0.5,3.0,4.0,3.0,0.0,1,2,142.6,139.6,136.6,139.0,0.5,0.5,0.6923076923076923,0.3846153846153846,1
501218,0,145.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,2,3,150.33,150.0,150.8,147.2,0.0,0.0,0.7,0.5,1
501219,1,140.40625,1.0,0.0,0.6875,0.0,0.0,0.0,0.0,2,4,157.0,156.5,138.8,136.0,1.0,0.0,0.8333333333333334,0.4117647058823529,0
501220,1,171.57692307692307,0.5,0.6153846153846154,0.5,2.0,4.0,0.0,3.0,2,2,167.4,167.8,133.0,133.2,0.6363636363636364,0.2727272727272727,0.75,0.6,0
501222,0,139.73529411764707,0.75,0.6470588235294118,0.0,3.0,3.0,1.0,2.0,3,2,137.0,135.8,138.4,148.8,0.7142857142857143,0.4117647058823529,0.3333333333333333,0.5,0
501221,1,142.0,0.6,0.5,0.5,3.0,4.0,1.0,2.0,3,3,138.8,141.0,164.6,157.4,0.7,0.5,0.4,0.6842105263157895,0
501223,1,154.46666666666667,0.4,0.4666666666666667,1.0,2.0,4.0,1.0,2.0,1,3,144.4,150.2,171.6,161.6,0.6923076923076923,0.3846153846153846,0.6363636363636364,0.2727272727272727,0
501224,1,166.0,0.6666666666666666,1.0,0.1,3.0,3.0,2.0,1.0,4,2,142.4,138.6,159.8,152.8,0.7,0.5,0.5,0.5333333333333333,0
501225,0,150.875,0.6666666666666666,0.0,0.75,0.0,0.0,0.0,0.0,3,2,152.0,150.4,136.0,145.6,1.0,0.0,0.6923076923076923,0.6,0
501226,1,162.84375,0.25,0.5625,0.0,0.0,0.0,0.0,0.0,2,2,162.2,161.0,142.25,143.5,0.3333333333333333,0.6842105263157895,0.0,0.0,0
501227,0,158.34375,0.3333333333333333,0.5,0.0,5.0,1.0,2.0,1.0,2,2,163.8,161.6,156.2,166.6,0.6923076923076923,0.3846153846153846,0.3846153846153846,0.5,0
501228,0,142.84615384615384,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,2,2,137.2,143.2,160.0,154.2,0.0,0.0,0.3333333333333333,0.6842105263157895,1
501229,1,147.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2,3,159.4,159.0,141.6,140.2,0.4666666666666667,0.5333333333333333,1.0,0.0,0
501230,1,158.47058823529412,0.4285714285714285,0.0,0.4705882352941176,2.0,3.0,1.0,2.0,3,2,141.0,140.2,176.8,174.0,0.7142857142857143,0.4117647058823529,0.6923076923076923,0.3846153846153846,0
501231,0,147.73076923076923,0.7142857142857143,0.5,0.7692307692307693,3.0,2.0,2.0,1.0,4,2,157.0,146.6,130.0,140.0,0.7,0.5,0.7142857142857143,0.6,0
501232,1,152.96666666666667,0.6153846153846154,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,1,156.0,166.4,142.8,149.8,0.4285714285714285,0.5,0.0,0.0,0
501234,0,141.58333333333334,0.8,0.5,0.6111111111111112,3.0,3.0,2.0,1.0,3,3,173.6,168.8,138.0,135.6,0.5833333333333334,0.2727272727272727,0.7142857142857143,0.4117647058823529,0
501233,1,132.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2,3,172.8,173.2,126.8,135.8,0.6428571428571429,0.3846153846153846,0.6666666666666666,0.0,1
501236,1,160.88235294117646,0.2,0.5882352941176471,1.0,3.0,4.0,1.0,2.0,3,3,151.4,143.8,154.4,141.2,0.3333333333333333,0.6842105263157895,0.4666666666666667,0.5333333333333333,1
501235,0,143.92857142857142,0.75,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0,2,143.6,156.4,118.6,128.6,0.0,0.0,0.7333333333333333,0.6,0
501237,1,144.0,0.5,0.5714285714285714,0.5,2.0,4.0,2.0,1.0,3,3,147.2,137.6,175.0,170.2,0.7,0.5,0.5833333333333334,0.2727272727272727,0
501238,0,157.41666666666666,0.375,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,2,2,166.2,159.6,113.8,130.8,0.6428571428571429,0.4285714285714285,0.6666666666666666,0.0,0
501239,1,164.86363636363637,0.5714285714285714,1.0,0.0909090909090909,5.0,2.0,3.0,0.0,3,2,130.0,127.6,148.6,145.8,0.75,0.4117647058823529,0.4666666666666667,0.5333333333333333,0
501241,1,142.85714285714286,0.5714285714285714,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,4,0,142.6,128.0,134.8,147.2,0.7,0.5,0.0,0.0,0
501240,0,160.58333333333334,0.2,0.5,0.6111111111111112,4.0,3.0,1.0,2.0,3,3,115.6,125.2,147.8,140.6,0.75,0.6,0.3333333333333333,0.7,1
501242,1,133.5,0.5,0.25,0.0,1.0,0.0,1.0,0.0,2,3,115.0,132.6,146.8,141.2,0.75,0.0,0.75,0.4117647058823529,0
501243,0,164.375,0.5,0.0833333333333333,1.0,4.0,4.0,3.0,0.0,2,2,145.4,146.4,163.8,154.2,0.4375,0.5333333333333333,0.6428571428571429,0.4285714285714285,0
501244,1,153.90625,0.5714285714285714,0.375,0.5,3.0,3.0,3.0,0.0,3,2,164.2,168.8,163.6,164.4,0.4285714285714285,0.5,0.5384615384615384,0.2727272727272727,0
501245,0,140.42105263157896,0.8333333333333334,1.0,0.631578947368421,5.0,1.0,3.0,0.0,4,3,151.4,143.0,149.4,146.0,0.3333333333333333,0.7,0.6666666666666666,0.4117647058823529,1
501246,1,144.35,0.4285714285714285,0.625,0.0,4.0,3.0,3.0,0.0,4,2,149.8,132.2,153.4,148.8,0.7,0.5,0.6666666666666666,0.4285714285714285,0
501248,0,171.53571428571428,0.4285714285714285,0.6428571428571429,0.0,0.0,1.0,0.0,1.0,1,0,154.4,172.4,139.0,154.4,0.5,0.2727272727272727,0.0,0.0,1
501247,0,154.41176470588235,0.5333333333333333,0.0,0.4117647058823529,0.0,1.0,0.0,1.0,2,4,119.8,135.2,176.8,157.8,0.75,0.0,0.4285714285714285,0.5,1
501249,1,143.9,0.7777777777777778,0.0,0.8,4.0,4.0,2.0,1.0,4,3,143.0,122.4,128.8,138.0,0.3333333333333333,0.6666666666666666,0.75,0.5454545454545454,0
501250,0,165.34615384615384,0.5555555555555556,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1,1,146.8,151.8,139.6,149.8,0.4375,0.5333333333333333,0.0,0.0,1
501251,1,168.06666666666666,0.4285714285714285,0.6,0.0,4.0,3.0,1.0,2.0,0,4,139.2,167.0,152.6,130.2,0.5,0.25,0.7,0.5,0
501252,0,145.1875,0.7,0.75,0.5,3.0,3.0,1.0,2.0,3,5,126.0,138.2,170.0,146.2,0.7058823529411765,0.5454545454545454,0.4285714285714285,0.5,0
501253,1,159.92105263157896,0.2,0.631578947368421,1.0,3.0,3.0,2.0,1.0,4,2,153.8,125.6,150.6,152.2,0.3333333333333333,0.6666666666666666,0.625,0.4285714285714285,1
501254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,123.0,138.6,131.4,138.2,0.75,0.0,0.5,0.25,0
501255,0,152.86111111111111,0.5333333333333333,0.5,0.4444444444444444,3.0,4.0,1.0,2.0,4,5,127.4,133.8,165.2,141.2,0.6666666666666666,0.4117647058823529,0.4666666666666667,0.5,0
501256,1,145.95454545454547,0.375,0.0,0.6666666666666666,3.0,4.0,0.0,3.0,1,3,147.0,144.8,135.6,135.8,0.4375,0.5,0.6363636363636364,0.5,1
501258,0,179.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,133.0,146.6,143.8,149.0,0.7058823529411765,0.5454545454545454,0.75,0.0,0
501257,1,184.75,1.0,0.0,0.0,4.0,3.0,1.0,2.0,2,2,143.8,149.8,156.0,157.8,0.5333333333333333,0.25,0.625,0.4285714285714285,0
501259,0,143.3,0.5,0.4,0.2,1.0,0.0,1.0,0.0,2,1,138.8,148.0,148.2,155.0,0.0,0.0,0.4375,0.5294117647058824,0
501260,1,175.0,0.6666666666666666,0.3333333333333333,0.0,3.0,4.0,0.0,3.0,3,5,150.6,146.2,154.0,127.0,0.5333333333333333,0.25,0.5,0.5,1
501261,1,160.275,0.2,0.65,0.0,0.0,1.0,0.0,1.0,4,3,160.0,129.0,139.6,137.0,0.3333333333333333,0.6818181818181818,0.8,0.0,1
501262,0,142.90625,0.5555555555555556,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,2,3,135.0,139.4,115.6,128.6,0.0,0.0,0.6666666666666666,0.4117647058823529,0
501263,0,144.625,0.375,0.6,1.0,3.0,3.0,2.0,1.0,3,1,141.8,143.8,133.4,147.4,0.6363636363636364,0.5,0.7058823529411765,0.5454545454545454,1
501264,1,175.375,0.6666666666666666,1.0,0.5,2.0,5.0,2.0,1.0,2,4,146.6,149.2,173.0,129.4,0.4705882352941176,0.5294117647058824,0.5333333333333333,0.3076923076923077,0
501267,0,137.775,0.8333333333333334,0.65,0.5,1.0,5.0,1.0,2.0,3,2,115.4,128.4,136.6,143.4,0.7,0.4117647058823529,0.6363636363636364,0.4666666666666667,0
501266,0,149.92105263157896,0.5625,0.5,0.4736842105263157,4.0,4.0,2.0,1.0,4,4,157.4,128.0,142.0,142.4,0.3333333333333333,0.6956521739130435,0.5,0.5,0
501268,0,143.76923076923077,0.375,1.0,0.3333333333333333,5.0,4.0,1.0,2.0,4,3,126.8,144.0,153.2,124.4,0.5294117647058824,0.5,0.3333333333333333,0.6956521739130435,0
501269,0,146.07142857142858,0.4444444444444444,0.0,0.5454545454545454,1.0,6.0,1.0,2.0,2,2,116.6,134.2,140.2,150.6,0.7,0.4117647058823529,0.6666666666666666,0.4666666666666667,0
501270,1,159.61904761904762,0.2,0.3333333333333333,0.0,3.0,5.0,0.0,3.0,3,2,136.2,154.4,134.2,150.8,0.5294117647058824,0.5,0.6923076923076923,0.4666666666666667,0
501271,1,159.79545454545453,0.1666666666666666,0.6666666666666666,0.5,5.0,5.0,2.0,1.0,4,3,165.8,147.2,143.0,153.6,0.4285714285714285,0.6956521739130435,0.5294117647058824,0.5,1
548306,0,160.5,0.1666666666666666,0.6818181818181818,0.0,4.0,4.0,2.0,1.0,4,2,167.6,150.0,145.2,155.2,0.4285714285714285,0.7083333333333334,0.6428571428571429,0.4666666666666667,0
548307,0,139.61904761904762,0.8571428571428571,0.6190476190476191,0.0,3.0,3.0,2.0,1.0,2,1,118.2,132.6,136.0,139.8,0.7,0.4117647058823529,0.5882352941176471,0.4,0
548308,1,146.16666666666666,0.5,0.0,0.5833333333333334,0.0,2.0,0.0,2.0,2,3,130.0,134.4,143.2,150.6,0.0,0.0,0.6666666666666666,0.4666666666666667,0
548309,1,145.38235294117646,0.7272727272727273,0.7058823529411765,0.0,4.0,3.0,2.0,1.0,1,4,131.4,145.4,172.4,145.0,0.7058823529411765,0.5454545454545454,0.5,0.3076923076923077,0
548310,1,148.85,0.5882352941176471,0.5,1.0,2.0,5.0,1.0,2.0,2,1,151.4,176.8,120.2,124.2,0.5294117647058824,0.5,0.6111111111111112,0.4,0
548311,1,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3,3,154.8,141.4,156.4,138.6,0.4285714285714285,0.7083333333333334,0.4705882352941176,0.5294117647058824,0
548312,1,147.05555555555554,0.6666666666666666,0.7222222222222222,0.5,3.0,4.0,0.0,3.0,2,1,140.2,147.6,125.4,129.8,0.7058823529411765,0.5454545454545454,0.7,0.4117647058823529,0
548313,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3,3,128.0,122.6,171.8,165.8,0.0,0.0,0.4705882352941176,0.3076923076923077,1
548314,0,156.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,3,3,145.2,141.4,136.8,149.6,0.4444444444444444,0.5294117647058824,0.625,0.4666666666666667,1
548315,1,148.76190476190476,0.5555555555555556,0.3333333333333333,0.5238095238095238,3.0,5.0,0.0,3.0,1,3,136.0,141.6,158.6,157.8,0.6363636363636364,0.4117647058823529,0.5294117647058824,0.5,0
548316,0,150.1,0.4444444444444444,1.0,0.4,4.0,3.0,2.0,1.0,3,1,163.0,137.0,118.4,120.0,0.4285714285714285,0.7083333333333334,0.5789473684210527,0.4,0
548317,1,144.21875,0.4545454545454545,0.5384615384615384,1.0,3.0,4.0,1.0,2.0,3,3,129.6,142.2,146.4,136.8,0.625,0.4666666666666667,0.7058823529411765,0.5454545454545454,0
548319,0,165.375,0.375,1.0,0.625,3.0,0.0,3.0,0.0,3,2,137.2,127.6,164.4,163.4,0.0,0.3333333333333333,0.4705882352941176,0.3076923076923077,0
548318,0,158.54166666666666,0.2857142857142857,0.4,0.6521739130434783,5.0,6.0,1.0,2.0,2,3,157.4,165.2,159.4,133.4,0.5,0.5,0.4285714285714285,0.7083333333333334,1
548320,0,137.75,0.875,0.3333333333333333,0.5909090909090909,4.0,4.0,1.0,2.0,3,1,151.2,146.0,145.2,142.6,0.6666666666666666,0.5454545454545454,0.6363636363636364,0.4117647058823529,1
548322,0,155.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3,2,165.6,139.4,132.8,123.6,0.4285714285714285,0.7083333333333334,0.0,0.3333333333333333,1
548324,1,148.54545454545453,0.5263157894736842,0.5,0.5,3.0,4.0,0.0,3.0,3,2,158.0,153.8,163.4,171.4,0.6666666666666666,0.5,0.5,0.4444444444444444,1
548323,1,137.58695652173913,0.875,0.3333333333333333,0.6086956521739131,3.0,4.0,1.0,2.0,2,2,153.6,158.2,137.6,133.2,0.5,0.3076923076923077,0.6363636363636364,0.4117647058823529,0
548325,0,146.52941176470588,0.4166666666666667,0.5714285714285714,0.0,5.0,3.0,3.0,0.0,3,2,139.4,146.8,109.0,106.8,0.625,0.4666666666666667,0.6,0.4,0
548327,0,149.2826086956522,0.5263157894736842,0.0,0.4782608695652174,0.0,1.0,0.0,1.0,3,1,136.8,127.0,153.6,182.0,0.0,0.3333333333333333,0.5,0.4444444444444444,1
548326,0,147.3684210526316,0.6153846153846154,0.0,0.7368421052631579,1.0,6.0,0.0,3.0,3,3,145.6,142.4,170.2,154.4,0.4444444444444444,0.5,0.6666666666666666,0.5384615384615384,1
548328,0,162.44117647058823,0.4444444444444444,0.6470588235294118,0.5,4.0,4.0,2.0,1.0,2,2,134.0,160.4,134.6,130.4,0.5,0.3076923076923077,0.5833333333333334,0.4117647058823529,1
548330,1,160.46,0.2857142857142857,0.6666666666666666,0.0,2.0,1.0,2.0,1.0,2,3,155.6,141.2,149.6,140.4,0.4285714285714285,0.68,0.0,0.25,0
548321,0,148.21428571428572,0.5,0.6666666666666666,0.4285714285714285,4.0,5.0,2.0,1.0,2,3,157.8,156.8,99.4,91.2,0.4444444444444444,0.4736842105263157,0.6190476190476191,0.4,1
548331,0,160.38888888888889,0.4444444444444444,0.6111111111111112,0.5,4.0,4.0,1.0,2.0,2,2,135.6,146.2,161.4,177.4,0.5,0.2857142857142857,0.5,0.4444444444444444,0
548332,0,160.34615384615384,0.25,0.3333333333333333,0.68,4.0,5.0,0.0,3.0,3,3,171.4,161.6,166.0,148.4,0.6666666666666666,0.5384615384615384,0.4285714285714285,0.68,1
548333,1,148.72727272727272,0.5,0.0,0.4545454545454545,0.0,1.0,0.0,1.0,2,4,154.0,153.0,120.6,122.6,0.0,0.25,0.6190476190476191,0.4,0
548334,0,143.52777777777777,0.4615384615384615,0.5333333333333333,0.3333333333333333,3.0,5.0,1.0,2.0,3,2,129.4,128.4,136.2,141.2,0.625,0.4666666666666667,0.5,0.2857142857142857,1
548335,0,166.5,0.0,1.0,0.0,2.0,6.0,0.0,3.0,1,3,161.6,162.0,140.6,135.2,0.4444444444444444,0.45,0.5833333333333334,0.4117647058823529,0
548336,1,149.825,0.6153846153846154,0.6666666666666666,0.75,4.0,4.0,2.0,1.0,2,2,163.2,182.6,167.8,162.6,0.5263157894736842,0.4444444444444444,0.6666666666666666,0.5,0
548337,0,155.25,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2,3,159.2,158.6,135.0,141.6,0.0,0.25,0.5909090909090909,0.4,1
548339,0,160.60526315789474,0.5,0.5789473684210527,0.0,6.0,3.0,2.0,1.0,3,2,140.2,140.6,139.0,138.8,0.5,0.2857142857142857,0.625,0.4375,1
548341,1,152.5,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0,2,147.2,164.2,165.4,165.0,0.4444444444444444,0.45,0.0,0.2,1
548342,1,150.17391304347825,0.4545454545454545,0.4347826086956521,0.6666666666666666,4.0,5.0,1.0,2.0,4,3,137.2,139.4,153.0,146.6,0.5909090909090909,0.4,0.625,0.4375,0
548343,1,159.83333333333334,0.25,0.0,0.6923076923076923,1.0,6.0,1.0,1.0,2,3,150.6,151.8,156.8,153.8,0.5,0.2666666666666666,0.4285714285714285,0.68,1
548344,1,137.39583333333334,0.7777777777777778,0.5833333333333334,0.3333333333333333,4.0,5.0,1.0,2.0,4,3,137.6,127.6,176.4,178.2,0.6153846153846154,0.4117647058823529,0.5263157894736842,0.4444444444444444,1
548346,0,144.57894736842104,0.4615384615384615,1.0,0.5,4.0,5.0,1.0,2.0,1,2,158.8,157.4,158.6,160.4,0.4444444444444444,0.4761904761904761,0.5882352941176471,0.4375,0
548345,1,151.77083333333334,0.4166666666666667,0.4583333333333333,0.0,4.0,4.0,2.0,1.0,4,2,156.4,151.4,162.4,161.0,0.5909090909090909,0.4,0.631578947368421,0.5,1
548347,0,159.57142857142858,0.25,0.6666666666666666,0.0,5.0,2.0,2.0,1.0,3,4,164.6,162.8,142.6,131.6,0.4285714285714285,0.68,0.6153846153846154,0.4444444444444444,1
548348,1,153.16666666666666,0.5,0.6666666666666666,0.0,2.0,1.0,2.0,1.0,1,1,151.2,149.2,166.0,169.4,0.4444444444444444,0.4761904761904761,0.0,0.2,1
548349,0,150.5952380952381,0.5714285714285714,0.7142857142857143,0.0,4.0,5.0,1.0,2.0,2,4,166.4,164.0,168.2,163.2,0.631578947368421,0.5,0.5909090909090909,0.4375,1
548350,0,150.72916666666666,0.5263157894736842,0.5,0.3333333333333333,5.0,4.0,2.0,1.0,3,2,164.0,174.6,155.0,155.2,0.5263157894736842,0.4444444444444444,0.5,0.3125,0
548351,1,156.375,0.0,0.0,0.5,2.0,1.0,2.0,1.0,2,1,139.4,146.4,164.2,169.4,0.6111111111111112,0.4375,0.0,0.2,1
548352,1,158.8793103448276,0.25,0.6428571428571429,0.6666666666666666,5.0,4.0,3.0,0.0,2,2,150.8,149.8,149.2,144.4,0.4285714285714285,0.6538461538461539,0.4444444444444444,0.5,1
548353,1,138.56,0.7777777777777778,0.6,0.0,1.0,0.0,1.0,0.0,4,1,143.2,133.2,157.8,160.6,0.6153846153846154,0.4444444444444444,0.0,0.2,1
548354,1,161.05,0.5,0.3333333333333333,0.55,5.0,3.0,2.0,1.0,1,3,155.6,165.6,162.8,161.4,0.631578947368421,0.4666666666666667,0.5263157894736842,0.3125,1
548356,0,151.12,0.55,0.5,0.48,5.0,4.0,2.0,1.0,2,3,147.8,144.0,168.4,168.2,0.4444444444444444,0.5,0.5263157894736842,0.4444444444444444,0
548355,0,142.375,0.5,0.5,0.5294117647058824,4.0,5.0,1.0,2.0,3,3,151.8,148.6,145.0,151.6,0.4285714285714285,0.6666666666666666,0.6111111111111112,0.4705882352941176,0
548357,0,151.76,0.4166666666666667,0.48,0.5,4.0,3.0,1.0,2.0,4,5,164.6,160.0,146.8,135.0,0.5909090909090909,0.4375,0.6153846153846154,0.4736842105263157,1
548358,0,149.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,0,1,148.0,156.2,151.6,153.2,0.0,0.2,0.631578947368421,0.5,1
548359,1,163.28571428571428,0.5555555555555556,1.0,0.0714285714285714,5.0,3.0,1.0,2.0,3,2,157.0,163.6,158.8,155.6,0.5263157894736842,0.3125,0.4444444444444444,0.5,0
548360,0,143.85714285714286,0.5333333333333333,0.5555555555555556,0.5,5.0,4.0,2.0,1.0,4,3,147.2,153.4,168.2,168.0,0.631578947368421,0.4705882352941176,0.55,0.4444444444444444,0
548329,0,162.9,0.5,0.0666666666666666,1.0,4.0,6.0,1.0,2.0,1,4,152.4,157.8,160.8,152.4,0.4210526315789473,0.5,0.5909090909090909,0.4117647058823529,1
548361,0,150.22727272727272,0.5714285714285714,0.6818181818181818,0.5,4.0,6.0,0.0,3.0,2,2,147.6,148.8,153.6,153.2,0.631578947368421,0.5,0.4285714285714285,0.6666666666666666,0
548362,1,145.08333333333334,0.0,0.0,0.3333333333333333,2.0,0.0,2.0,0.0,3,0,163.4,163.6,143.8,151.8,0.5714285714285714,0.4444444444444444,0.0,0.1666666666666666,0
548363,1,138.8653846153846,0.7777777777777778,0.6666666666666666,0.6153846153846154,7.0,1.0,2.0,1.0,3,5,141.2,148.2,152.2,140.8,0.631578947368421,0.4705882352941176,0.6153846153846154,0.4736842105263157,1
548364,0,158.75,0.25,0.6666666666666666,0.6551724137931034,4.0,4.0,2.0,1.0,4,2,169.8,160.6,149.6,149.2,0.5909090909090909,0.4117647058823529,0.5,0.6666666666666666,0
548365,1,149.19565217391303,0.6,0.6521739130434783,0.0,2.0,0.0,2.0,0.0,2,0,144.2,136.4,139.6,151.0,0.631578947368421,0.5,0.0,0.1666666666666666,1
548366,0,160.78571428571428,0.5,0.0,0.5238095238095238,3.0,6.0,1.0,2.0,1,3,169.8,176.2,158.2,160.0,0.4210526315789473,0.4782608695652174,0.5263157894736842,0.3125,1
548368,0,139.96296296296296,0.7777777777777778,0.5925925925925926,0.6666666666666666,3.0,5.0,2.0,1.0,4,3,157.8,152.0,142.8,140.8,0.6153846153846154,0.4736842105263157,0.5555555555555556,0.6666666666666666,0
548367,0,152.34615384615384,0.5714285714285714,0.5,1.0,5.0,5.0,2.0,1.0,3,4,160.2,162.6,143.6,137.8,0.5714285714285714,0.4444444444444444,0.631578947368421,0.5,0
548369,0,151.82692307692307,0.4166666666666667,0.6666666666666666,0.4615384615384615,5.0,3.0,2.0,1.0,4,3,163.4,163.8,151.2,149.6,0.5263157894736842,0.3125,0.5909090909090909,0.4117647058823529,1
548370,1,143.75,0.5625,0.0,0.5263157894736842,1.0,8.0,0.0,3.0,3,4,151.4,155.4,158.0,152.0,0.6153846153846154,0.4736842105263157,0.65,0.5,0
548372,1,151.3148148148148,0.4166666666666667,0.3333333333333333,0.4814814814814814,3.0,5.0,2.0,1.0,3,3,165.8,159.2,148.8,146.6,0.5714285714285714,0.4444444444444444,0.5909090909090909,0.4117647058823529,0
548371,0,171.7,0.5,1.0,0.4,6.0,2.0,1.0,2.0,4,3,147.0,144.4,159.4,162.0,0.6,0.6666666666666666,0.5263157894736842,0.2941176470588235,0
